,link,name,username,text,date,retweeted,No_of_likes,No-of_retweets
4858,https://twitter.com/Bigfun222/status/1689953781780303872#m,Bigfun 🇳🇬🇨🇦,@Bigfun222,Who is the better skit maker between Brain Jotter & Sabinus ?  @brainjotter__ @Sabinus1_ #tinibu #Bbnaija #bbnaijaallstar #BBNAllStars #OMG2 #meme #Frodd #MercyEke #RainyDaysByV #JagunJagunMovie #Netflix #LFC #CFC #Caicedo #ChelseaFC #LiverpoolFC #davido #1BTC #niger,"Aug 11, 2023 · 10:55 AM UTC",False,2,0
4859,https://twitter.com/iam_mrhabex/status/1689953512820535297#m,Habex,@iam_mrhabex,"The moment Gbotija killed Agemo not knowing Na hin babe Kitan😭,Aah oma se o.My best part in JAGUN JAGUN movie.#JagunJagunMovie #JagunJagun","Aug 11, 2023 · 10:54 AM UTC",False,12,0
4860,https://twitter.com/babsacademy/status/1689953436345794560#m,Babatunde,@babsacademy,I'll score #JagunJagunMovie 10/10. Excellent job @realfemiadebayo. The twist in the plot caught me completely unaware.,"Aug 11, 2023 · 10:54 AM UTC",False,2,1
4861,https://twitter.com/BoluwajiPaul1/status/1689953410076868608#m,Paul Wajjy,@BoluwajiPaul1,I saw the movie #JagunJagunMovie on @NetflixUK yesterday and I enjoyed it. What a story! Well done @realfemiadebayo. I just love epic movies,"Aug 11, 2023 · 10:54 AM UTC",False,0,0
4862,https://twitter.com/_Hameedah/status/1689952936997142528#m,Ayoka🥰😍_ our third sister 🤩,@_Hameedah,#JagunJagunMovie needs more hype pleaseeee @realfemiadebayo  really did a great job I love it 😍,"Aug 11, 2023 · 10:52 AM UTC",False,0,0
4863,https://twitter.com/Foodgasm01/status/1689952894177464320#m,Foodgasm by Audrey,@Foodgasm01,@TheDimejiLateef @realfemiadebayo please take your flowers!!!!! Jagun Jagun is worth the hype!!!🙌🙌🙌 #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 10:52 AM UTC",False,0,0
4864,https://twitter.com/EniolaOfficial1/status/1689952471408316416#m,Eniola Ayo Adedeji,@EniolaOfficial1,"#JagunJagunMovie movie with filled with intrigues, passion, culture and yoruba heritage  Lateef adedimeji your role is distinctive #heritage #culture","Aug 11, 2023 · 10:50 AM UTC",False,2,1
4865,https://twitter.com/mz_ajirow/status/1689952468879253504#m,Evogeekng👑,@mz_ajirow,"Not me watching #JagunJagun with English audio, instead of Yoruba.  Where is my Nigerian spirit?!!🫣  #JagunJagunMovie","Aug 11, 2023 · 10:50 AM UTC",False,1,0
4866,https://twitter.com/TheBEastOfAfri1/status/1689952233457057793#m,Sexy_Gorilla 🦍,@TheBEastOfAfri1,But how @realfemiadebayo go say make them roast person alive 🤣🤣🤣 @YemiElesho4 na that him belle funny me pass #JagunJagunMovie,"Aug 11, 2023 · 10:49 AM UTC",False,1,0
4867,https://twitter.com/dayoslides/status/1689951198768439296#m,SOLÉDÀYO,@dayoslides,I’m glad Itele finally got that action juice on a much better production. He killed his role! #JagunJagunMovie,"Aug 11, 2023 · 10:45 AM UTC",False,15,1
4868,https://twitter.com/officialpcm/status/1689951092770054144#m,Rich Culture,@officialpcm,"JAGUN JAGUN 💯💯💯  @femiadebayosalami   you have made history with this film, my brother 🎥   @TheDimejiLateef ,  GBOTIJA   @iteledicon1 GBOGUNMI 🔥🔥 you are an actor per excellent.    Bukunmi, Bimbo, Aisha. Oga wa ni industry.  #netflix #JagunJagunMovie","Aug 11, 2023 · 10:45 AM UTC",False,27,8
4869,https://twitter.com/KB_Billionaire/status/1689950894039990272#m,Olanshile,@KB_Billionaire,"On the movie Jagun Jagun, every scene was a hit back to back!!! #JagunJagunMovie #JagunJagun #netflix Jagun netflix femiadebayo anthill studios","Aug 11, 2023 · 10:44 AM UTC",False,2,0
4870,https://twitter.com/Naijawideblog/status/1689950639600680961#m,NaijaWide Media,@Naijawideblog,What’s your honest review of the movie ‘Jagun Jagun’?  #BholaShankar #princekaybee #JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 10:43 AM UTC",False,0,0
4871,https://twitter.com/Juliusxzn/status/1689950638350721024#m,BIG J,@Juliusxzn,.#JagunJagunMovie review by me.              Kitan shouldn’t have died😭.                           Gbogumi shouldn’t have died like that either. Those rich and useless leaders should have been burned to death by Gbotija @TheDimejiLateef @realfemiadebayo,"Aug 11, 2023 · 10:43 AM UTC",False,0,0
4872,https://twitter.com/TheBEastOfAfri1/status/1689950603470897152#m,Sexy_Gorilla 🦍,@TheBEastOfAfri1,I’ve never really been a fan of Yoruba movies but this particular #JagunJagunMovie I think I’ll have to start protesting for the part2 if it exceeds this year cause damn that movie is a banger 🔥,"Aug 11, 2023 · 10:43 AM UTC",False,4,1
4873,https://twitter.com/Babajide3/status/1689950523120586752#m,Babajide OA,@Babajide3,#JagunJagunMovie top movie. Nice one uncle Femi.,"Aug 11, 2023 · 10:42 AM UTC",False,1,0
4874,https://twitter.com/tncafrica/status/1689950267653926912#m,TNC Africa,@tncafrica,The reenactment I didn’t know I needed 😍 #JagunJagunMovie   🎥: @realfemiadebayo   Showing on Netflix,"Aug 11, 2023 · 10:41 AM UTC",False,4,0
4875,https://twitter.com/yomi_dairo1/status/1689949997284970496#m,Mister Yomi,@yomi_dairo1,This review describes everything about the movie #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 10:40 AM UTC",False,7,2
4876,https://twitter.com/Moteivah/status/1689949969640308736#m,Barr. Oshuporu,@Moteivah,"Edákun, e túnmò rè ní ède Yorùbá. Géèsí yí kò yé.🙏😊#JagunJagunMovie","Aug 11, 2023 · 10:40 AM UTC",False,0,0
4877,https://twitter.com/dejay_szee/status/1689949932533194752#m,SODIKI,@dejay_szee,If we start focusing on our culture and heritage it’s definitely a blessing for us yoruba #JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 10:40 AM UTC",False,1,0
4878,https://twitter.com/itstommilola/status/1689949862136057856#m,Itstommilola,@itstommilola,"#JagunJagunMovie  The best. A drama with no equal, the message was passed subtly yet loudly. A cultural display that’s so exceptional. This movie is a masterpiece. It should win every award.  A work of art 👏👏","Aug 11, 2023 · 10:40 AM UTC",False,0,0
4879,https://twitter.com/Ajascj/status/1689949692505759744#m,Ajas_cj,@Ajascj,"This are the guyz behind the fight scene and stunt, they Cheorogragh the fights in Jagun Jagun   #JagunJagunMovie #JagunJagun #realfemiadebayo #lateefadedimeji #mrmacaroni","Aug 11, 2023 · 10:39 AM UTC",False,9,1
4880,https://twitter.com/wintvereporters/status/1689949367463972864#m,EReporters,@wintvereporters,Burkina Faso’s junta-led government has suspended one of the country’s most popular radio stations.... Read full story  https://www.ereporters.com.ng/2023/08/burkina-fasos-junta-close-radio-station.html Nord Ndidi BREAKING Niger junta Kudus Mr Bayo Lateef Adedimeji #Dollar Abia state IELTS Big Wiz El-Rufai #Jagunjagunmovie Renewed shege,"Aug 11, 2023 · 10:38 AM UTC",False,1,0
4881,https://twitter.com/ronkeodewumi/status/1689949043797942272#m,Ronke Odewumi,@ronkeodewumi,"It started slowly, the story weaving was patient, meticulous... sharing the truth about many African countries today...  the selfishness, the power stealing... the manipulations... Femi Adebayo did this one, and it is excellent #JagunJagunMovie","Aug 11, 2023 · 10:37 AM UTC",False,0,0
4882,https://twitter.com/seun_doll/status/1689949015238934528#m,Oluwasheun,@seun_doll,Give it to A'dam. Jagun Jagun's soundtrack was on point.  #JagunJagun #JagunJagunMovie #jagunjagunsoundtrack,"Aug 11, 2023 · 10:36 AM UTC",False,1,1
4883,https://twitter.com/_fille_du_roi/status/1689948752822390785#m,OluwatiDaminiolanla,@_fille_du_roi,#JagunJagunMovie Would definitely recommend it!,"Aug 11, 2023 · 10:35 AM UTC",False,0,1
4884,https://twitter.com/mcemperor001/status/1689948441625903104#m,The Emperor,@mcemperor001,Let’s have it rate JgJg on a scale of 1-10   #JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 10:34 AM UTC",False,1,0
4885,https://twitter.com/tife_zeak/status/1689948432192901120#m,2broke2drip,@tife_zeak,!!!!!!!! 🥺👈😂  #Caicedo #Bigwiz #JagunJagunMovie #BholaaShankar,"Aug 11, 2023 · 10:34 AM UTC",False,1,0
4886,https://twitter.com/toyosi_ad/status/1689948424357965825#m,deolatoyosi,@toyosi_ad,The trailer for this Jagun Jagun movie alone though 🥺🔥  I'm already excited 😍 Getting more proud of Nollywood🤭  #JagunJagunMovie,"Aug 11, 2023 · 10:34 AM UTC",False,5,0
4887,https://twitter.com/oj2alan/status/1689948387292979200#m,Alani,@oj2alan,One of the key lessons I learned in the #JagunJagunMovie is that never trust women with the secret of your power. Ogundiji trusted his wife with his power and failed him at a crucial moment.,"Aug 11, 2023 · 10:34 AM UTC",False,0,0
4888,https://twitter.com/mcemperor001/status/1689947015780704256#m,The Emperor,@mcemperor001,"Magneto in Xmen controls metal our own @TheDimejiLateef controls trees (wood) in Jagunjagun.   Time to embrace our own 👏 good cinematography, good production, excellent work. #JagunJagunMovie","Aug 11, 2023 · 10:29 AM UTC",False,6,2
4889,https://twitter.com/being_ayo/status/1689946703699259392#m,AYÒBÁMI,@being_ayo,"what femi adebayo did to ageshinkole (king of thieves) with jagun jagun is what fireboy dml did to laughter, tears & goosebumps with apollo. thorough flogging!!!! #JagunJagunMovie","Aug 11, 2023 · 10:27 AM UTC",False,1,0
4890,https://twitter.com/graciously_b/status/1689946138869149697#m,MomentswithG,@graciously_b,I would say the yoruba movie industry did an excellent job 👏  What are you thoughts on #JagunJagunMovie #JagunJagun #Bbnaija,"Aug 11, 2023 · 10:25 AM UTC",False,1,0
4891,https://twitter.com/OladiranDolapo/status/1689946085207252992#m,Pinzu_the_filmmaker,@OladiranDolapo,This is me on action #JagunJagunMovie #JagunJagun   Lateef Adedimeji,"Aug 11, 2023 · 10:25 AM UTC",False,3,0
4892,https://twitter.com/03_ryceE/status/1689945103631003648#m,Broda Bobo,@03_ryceE,#GranHermanoCHV #BholaaShankar #Gadar2Review #Jailer #Hawaii #BholaaShankar #JagunJagunMovie #RainyDaysByV #Bbnaija,"Aug 11, 2023 · 10:21 AM UTC",False,0,0
4893,https://twitter.com/AjeboMezie/status/1689944583017279489#m,THE KINGPIN 💯,@AjeboMezie,#JagunJagunMovie I hope it's not hype as usual. I hope I'm not going to the cinema to see another ijakumo. 🤷‍♂️,"Aug 11, 2023 · 10:19 AM UTC",False,1,0
4894,https://twitter.com/Jamiuogunjobi/status/1689944028584771584#m,Cool Jay,@Jamiuogunjobi,"I'm delighted by the progress of Nigerian cinema, especially the film #JagunJagunMovie. Applause to Femi Adebayo, Lateef Adedimeji, and the entire cast involved. I'm anticipating an even more impressive Part 2, and I'm excited to witness Ibrahim Chatta's performance.","Aug 11, 2023 · 10:17 AM UTC",False,5,0
4895,https://twitter.com/_MisterLeks/status/1689943675982254080#m,Muiz ✨,@_MisterLeks,I am sure it is like only 5 of us that has not seen #JagunJagunMovie,"Aug 11, 2023 · 10:15 AM UTC",False,2,0
4896,https://twitter.com/aystunz/status/1689943022715236352#m,Delilah,@aystunz,I am so impressed by this #JagunJagunMovie ! Everything is 10/10!,"Aug 11, 2023 · 10:13 AM UTC",False,0,0
4897,https://twitter.com/iam_java/status/1689942838706941952#m,Sancho's Cousin,@iam_java,This movie was beyond expectations! 10/10 🔥 #JagunJagunMovie #JagunJagun @realfemiadebayo,"Aug 11, 2023 · 10:12 AM UTC",False,0,0
4898,https://twitter.com/usmanlade/status/1689942121954902017#m,USMAN Lade,@usmanlade,"Aside from his top-notch action and lines delivery, I love his unique mannerism in #JagunJagunMovie   Itele is an ICON for a reason! 💯","Aug 11, 2023 · 10:09 AM UTC",False,51,4
4899,https://twitter.com/Horpidex94/status/1689941301234413570#m,Sanni Uthman_Opeyemi,@Horpidex94,"We rise by lifting others, @realfemiadebayo feature Afrimek members in this great movie. Kudos to him #JagunJagunMovie","Aug 11, 2023 · 10:06 AM UTC",False,0,0
4900,https://twitter.com/crispnigeria/status/1689941170477056000#m,Crisp Nigeria,@crispnigeria,Officers of the Nigerian Police Force @PoliceNG caught extorting youths by Speaker House of Assembly Osun State.  Follow for more🎯  #BBNaija    | #bbnaijaAllstars    | #JagunJagunMovie | Benue to Lagos | Lateef | Ibrahim Chatta | #RCCG,"Aug 11, 2023 · 10:05 AM UTC",False,0,0
4901,https://twitter.com/glam_geh/status/1689941015992438784#m,Funto,@glam_geh,"I watched the move JAGUN JAGUN and I must commend it Abeg.. The story, the casts, the local representation didn’t miss a hit, the costumes, the story and show of history… Definitely is a must watch. I love me a local Yoruba movie Proudly Yoruba  #JagunJagun #JagunJagunMovie","Aug 11, 2023 · 10:05 AM UTC",False,2,0
4902,https://twitter.com/constanceamaka2/status/1689940598306803712#m,Ada Ihiala,@constanceamaka2,No tribe in Nigeria comes close to the Yorubas when it comes to spiritual intelligence and sensitivity. Kai🔥🔥🔥 #JagunJagunMovie,"Aug 11, 2023 · 10:03 AM UTC",False,9,3
4903,https://twitter.com/TheNikeIyiola/status/1689940442513563648#m,Adenike ✨ ✨,@TheNikeIyiola,"Jagunjagun movie is excellent. Wonderful storyline, great actors. #JagunJagunMovie","Aug 11, 2023 · 10:02 AM UTC",False,4,0
4904,https://twitter.com/dharyor__/status/1689940362624679936#m,Jo-Spazm,@dharyor__,There’s definitely a sequel #JagunJagunMovie,"Aug 11, 2023 · 10:02 AM UTC",False,0,0
4905,https://twitter.com/crispnigeria/status/1689940133867409409#m,Crisp Nigeria,@crispnigeria,Friday got me like this🕺🕺  Follow for more🎯  #BBNaija    | #bbnaijaAllstars    | #JagunJagunMovie | Benue to Lagos | Lateef | Ibrahim Chatta | #RCCG,"Aug 11, 2023 · 10:01 AM UTC",False,1,0
4906,https://twitter.com/_adenikehammed/status/1689940032126418944#m,Thrift n Shine store/PBD1262,@_adenikehammed,Shout out to the person that choreographed the stunts in Jagun Jagun. It all came out really nice. It's nice to see all the characters giving their best. Kudos to Femi Adebayo. #JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 10:01 AM UTC",False,2,0
4907,https://twitter.com/Val74741/status/1689940009963474944#m,Val❤️,@Val74741,"WHEN WILL THE POOR BREATHE 😭😭😭 WHEN WILL AVERAGE NIGERIAN LIVE A NORMAL LIFE 😭 From fuel scarcity since last year   October, Currency redesign this year, to fuel #600 per liter, and now $1 = #950😴🤔 #PEPTJudgmentDay #Niger #Kane #1BTC #JagunJagunMovie","Aug 11, 2023 · 10:01 AM UTC",False,0,0
4908,https://twitter.com/crispnigeria/status/1689939331723489280#m,Crisp Nigeria,@crispnigeria,Handling snoring can depend on whether you are the one who snores or if you are dealing with someone else’s snoring. Here are some tips for both situations👇 https://www.crispng.com/feeling-embarrassed-heres-how-to-deal-with-snoring  Follow for more🎯  #BBNaija    | #bbnaijaAllstars    | #JagunJagunMovie | Ibrahim Chatta,"Aug 11, 2023 · 9:58 AM UTC",False,1,1
4909,https://twitter.com/Bigfun222/status/1689938737390669824#m,Bigfun 🇳🇬🇨🇦,@Bigfun222,"woman who kidnapped her husband because he no Dey fvck her well😂,   #JagunJagunMovie #Netflix #rice #BholaaShankar #davido #1btc #benu #lagos #tinibu #BBNaija #BBNAllStars #bbn #Elrufai #breakingnews #peterobi #wickedwife","Aug 11, 2023 · 9:56 AM UTC",False,1,0
4910,https://twitter.com/crispnigeria/status/1689938698408771584#m,Crisp Nigeria,@crispnigeria,Hijab and FIFA: Dissecting the pros and cons as Morocco’s Benzina makes history https://www.crispng.com/hijab-and-fifa-dissecting-the-pros-and-cons-as-moroccos-benzina-makes-history/  Follow for more🎯  #BBNaija    | #bbnaijaAllstars    | #JagunJagunMovie | Benue to Lagos | Lateef | Ibrahim Chatta | #RCCG,"Aug 11, 2023 · 9:55 AM UTC",False,0,0
4911,https://twitter.com/arinola2016/status/1689938490706866176#m,Akinsanya Arinola,@arinola2016,JAGUNJAGUN. a biblical allusion to Saul & David. (Run away 4rm any 'mentor' who is nt happy wit ur growth) There r so many Gbotijas whose growing success continues 2 intimidate their mentors & some won't b as fortunate as d resilient Gbotija. #JagunJagunMovie #Netflix,"Aug 11, 2023 · 9:55 AM UTC",False,1,0
4912,https://twitter.com/Napoleon_1227/status/1689938039106134016#m,Napoleon,@Napoleon_1227,"Gbotija, Agemo, Gbogunmi, Ogundiji , Ageshinkole these are characters that can be made into games! Game Developers where art thou #JagunJagunMovie","Aug 11, 2023 · 9:53 AM UTC",False,0,0
4913,https://twitter.com/dayourfiky/status/1689937559625891840#m,dayourfikycollections,@dayourfiky,Omooooooooo I'm not even capping.. I JUST WATCHED the best movie of my lifetime. Kimon! Kimon! @femiadebayo370 #EdiblesByBubu #culture #tradition #JagunJagunMovie #jagunjagun,"Aug 11, 2023 · 9:51 AM UTC",False,0,0
4914,https://twitter.com/WhistleTownMag/status/1689936832048283648#m,Whistletown Magazine,@WhistleTownMag,Which Whitney Houston song won the Grammy Award for Record of the Year in 1994?  Pere He's 30 Lateef Adedimeji WAEC Ibrahim Chatta Rice Caramel Greenwood Mudryk Femi Adebayo #JagunJagunMovie #BBNaija #bbnaijaAllstars #whitneyhouston big wiz jagun jagun 1BTC,"Aug 11, 2023 · 9:48 AM UTC",False,0,0
4915,https://twitter.com/Bigfun222/status/1689936670416666624#m,Bigfun 🇳🇬🇨🇦,@Bigfun222,What do you think guys ?   #Chelsea #CFC #LFC #CHELIV #YNWA #Chelseatickets #LiverpoolFCtickets #CHELIV #ChelseaFC #Chelseaspares #chelseavsliverpool #JagunJagunMovie #Netflix #Caicedo #1BTC #ChampionsLeague,"Aug 11, 2023 · 9:47 AM UTC",False,1,0
4916,https://twitter.com/IamSegeson/status/1689936466925752320#m,Segeson,@IamSegeson,To My Enemies   #JagunJagunMovie #JagunJagun @realfemiadebayo,"Aug 11, 2023 · 9:47 AM UTC",False,0,0
4917,https://twitter.com/arbib_carson/status/1689936333253255168#m,God’s Design 🌹💐,@arbib_carson,Eleje ni legend 💪🏾 @mrmacaronii #JagunJagunMovie,"Aug 11, 2023 · 9:46 AM UTC",False,1,0
4918,https://twitter.com/Olatunji_korex/status/1689935424397901824#m,ÒLÁTÙŃJÍ ÀKÓRÉDÉ,@Olatunji_korex,#JagunJagunMovie,"Aug 11, 2023 · 9:42 AM UTC",False,0,0
